Player,Season,Nation,Nationality,Pos,Position,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def_Pen,Att_Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,MarketValueEuro,Current club
Daniel Rodriguez,2223,es ESP,,MF,,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Rodriguez,2425,es ESP,,FW,,18,1,1,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,2.0,0.0,0.0,4.86,0.0,0.0,,22.2,0.0,0.01,0.0,0.0,15.0,20.0,75.0,202.0,28.0,9.0,11.0,81.8,6.0,8.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,23.0,,
Diego Kochen,2324,us USA,United States,GK,Goalkeeper,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,FC Barcelona
Diego Kochen,2425,us USA,,GK,,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric García,2223,es ESP,Spain,"DF,MF",Centre-Back,21,24,15,1417.0,15.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.6,1.6,0.2,1.8,24.0,105.0,6.0,0.06,0.0,0.06,0.06,0.06,0.1,0.02,0.11,0.1,0.11,7.0,1.0,14.3,0.44,0.06,0.14,1.0,12.9,0.0,0.22,-0.6,-0.6,1142.0,1257.0,90.9,21550.0,7275.0,429.0,460.0,93.3,578.0,612.0,94.4,122.0,158.0,77.2,0.6,-0.2,1.0,130.0,2.0,0.0,1205.0,50.0,2.0,13.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,0.63,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,16.0,5.0,3.0,9.0,45.0,11.0,13.0,19.0,43.0,36.0,1.0,1398.0,97.0,5.0,2.0,50.0,2.0,50.0,918.0,0.0,10.0,2.0,1049.0,10000000.0,FC Barcelona
Eric García,2324,es ESP,Spain,DF,Centre-Back,22,2,0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,1.0,0.0,0.0,1.58,0.0,0.0,,11.0,0.0,0.05,0.0,0.0,46.0,48.0,95.8,802.0,308.0,22.0,23.0,95.7,21.0,21.0,100.0,3.0,4.0,75.0,0.0,0.0,0.0,4.0,0.0,0.0,42.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2.0,1.0,0.0,,0.0,,34.0,0.0,0.0,0.0,37.0,20000000.0,FC Barcelona
Eric García,2425,es ESP,,"DF,MF",,23,29,14,1566.0,17.4,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,2.3,2.3,0.8,3.1,18.0,109.0,22.0,0.11,0.17,0.29,0.11,0.29,0.13,0.05,0.18,0.13,0.18,14.0,8.0,57.1,0.8,0.46,0.14,0.25,10.7,0.0,0.17,-0.3,-0.3,1234.0,1340.0,92.1,20485.0,7124.0,542.0,582.0,93.1,595.0,624.0,95.4,64.0,82.0,78.0,1.6,2.2,7.0,142.0,14.0,3.0,1269.0,69.0,4.0,3.0,7.0,44.0,0.0,0.0,0.0,0.0,2.0,12.0,32.0,1.84,29.0,0.0,0.0,0.0,0.0,7.0,0.4,6.0,0.0,0.0,1.0,0.0,0.0,38.0,21.0,11.0,24.0,3.0,20.0,69.0,9.0,16.0,14.0,52.0,41.0,0.0,1517.0,66.0,25.0,5.0,41.7,5.0,41.7,852.0,1.0,17.0,5.0,1125.0,,
Estanis,2223,es ESP,,FW,,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fermin López,2324,es ESP,Spain,"MF,FW",Attacking Midfield,20,31,14,1446.0,16.1,8.0,0.0,8.0,8.0,0.0,0.0,2.0,0.0,7.5,7.5,1.1,8.6,42.0,76.0,93.0,0.5,0.0,0.5,0.5,0.5,0.47,0.07,0.54,0.47,0.54,51.0,24.0,47.1,3.17,1.49,0.16,0.33,15.9,0.0,0.15,0.5,0.5,522.0,631.0,82.7,7613.0,1710.0,321.0,349.0,92.0,138.0,172.0,80.2,38.0,54.0,70.4,1.3,-1.1,18.0,53.0,16.0,2.0,614.0,12.0,3.0,10.0,17.0,3.0,0.0,0.0,0.0,0.0,5.0,20.0,42.0,2.61,33.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,21.0,15.0,18.0,8.0,14.0,35.0,26.0,13.0,4.0,45.0,9.0,0.0,841.0,11.0,69.0,22.0,57.9,12.0,31.6,486.0,10.0,51.0,25.0,618.0,30000000.0,FC Barcelona
Fermin López,2425,es ESP,,"MF,FW",,21,28,12,1252.0,13.9,6.0,5.0,11.0,6.0,0.0,0.0,4.0,1.0,5.6,5.6,3.9,9.5,31.0,79.0,108.0,0.43,0.36,0.79,0.43,0.79,0.41,0.28,0.69,0.41,0.69,41.0,15.0,36.6,2.95,1.08,0.15,0.4,18.0,0.0,0.14,0.4,0.4,552.0,675.0,81.8,8398.0,2128.0,313.0,350.0,89.4,174.0,210.0,82.9,37.0,63.0,58.7,4.3,1.1,29.0,65.0,20.0,6.0,624.0,48.0,8.0,5.0,47.0,4.0,28.0,12.0,2.0,1.0,3.0,12.0,57.0,4.1,39.0,5.0,6.0,1.0,2.0,7.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,3.0,9.0,7.0,8.0,25.0,24.0,11.0,5.0,24.0,3.0,0.0,858.0,5.0,59.0,25.0,45.5,26.0,47.3,490.0,12.0,36.0,16.0,649.0,,
